"Date","Price","Open","High","Low","Vol.","Change %"
"May 11, 2021","453.541","441.585","454.793","420.656","179.23K","2.71%"
"May 10, 2021","441.585","483.687","497.210","424.205","182.33K","-8.70%"
"May 09, 2021","483.687","476.893","487.075","447.555","153.31K","1.42%"
"May 08, 2021","476.893","456.033","488.594","452.469","236.78K","4.55%"
"May 07, 2021","456.150","423.067","520.164","423.067","475.37K","7.82%"
"May 06, 2021","423.067","417.756","436.440","404.961","194.08K","1.27%"
"May 05, 2021","417.756","378.833","418.296","378.833","160.78K","9.02%"
"May 04, 2021","383.195","411.807","412.196","383.195","169.82K","-6.97%"
"May 03, 2021","411.904","405.174","425.957","401.211","129.89K","1.57%"
"May 02, 2021","405.523","427.301","427.918","401.036","114.04K","-5.07%"
"May 01, 2021","427.177","422.461","435.190","416.155","126.81K","1.06%"
"Apr 30, 2021","422.699","408.105","423.549","403.733","130.82K","3.65%"
"Apr 29, 2021","407.815","413.671","425.648","400.147","158.57K","-1.42%"
"Apr 28, 2021","413.671","402.339","439.466","400.269","252.21K","2.73%"
"Apr 27, 2021","402.663","405.122","412.479","385.078","168.31K","-0.61%"
"Apr 26, 2021","405.122","356.159","405.122","342.458","228.05K","13.86%"
"Apr 25, 2021","355.808","381.440","405.274","335.874","250.77K","-6.76%"
"Apr 24, 2021","381.601","354.452","396.622","338.842","247.78K","7.58%"
"Apr 23, 2021","354.725","347.243","354.728","313.765","329.28K","2.05%"
"Apr 22, 2021","347.591","375.652","390.540","344.527","240.04K","-7.48%"
"Apr 21, 2021","375.693","405.494","425.023","373.987","412.88K","-7.35%"
"Apr 20, 2021","405.494","357.969","414.338","328.085","475.85K","13.28%"
"Apr 19, 2021","357.969","338.439","365.315","306.048","308.36K","5.77%"
"Apr 18, 2021","338.439","363.717","375.399","286.990","322.25K","-6.89%"
"Apr 17, 2021","363.482","340.698","374.672","340.698","233.93K","6.74%"
"Apr 16, 2021","340.531","344.225","347.139","313.637","180.59K","-1.04%"
"Apr 15, 2021","344.112","320.512","347.769","318.396","154.65K","7.28%"
"Apr 14, 2021","320.756","327.352","330.712","308.743","153.09K","-2.01%"
"Apr 13, 2021","327.353","314.182","330.950","307.191","189.09K","4.01%"
"Apr 12, 2021","314.717","328.777","344.024","314.717","242.58K","-4.11%"
"Apr 11, 2021","328.191","292.179","328.909","291.646","211.49K","12.31%"
"Apr 10, 2021","292.212","273.351","298.703","273.351","200.52K","6.88%"
"Apr 09, 2021","273.393","269.409","290.116","265.931","152.24K","1.48%"
"Apr 08, 2021","269.409","257.286","271.714","251.392","166.89K","4.77%"
"Apr 07, 2021","257.137","270.329","279.740","252.711","210.09K","-4.88%"
"Apr 06, 2021","270.329","265.466","277.129","261.843","159.72K","1.84%"
"Apr 05, 2021","265.454","263.582","268.942","259.956","143.96K","0.71%"
"Apr 04, 2021","263.582","257.027","272.502","247.183","182.38K","2.55%"
"Apr 03, 2021","257.027","257.620","266.952","253.032","151.19K","-0.24%"
"Apr 02, 2021","257.652","250.320","260.935","249.010","132.27K","2.91%"
"Apr 01, 2021","250.358","246.141","255.029","244.510","279.85K","1.72%"
"Mar 31, 2021","246.130","244.082","263.284","242.401","264.54K","0.84%"
"Mar 30, 2021","244.082","234.399","246.987","232.353","119.48K","4.12%"
"Mar 29, 2021","234.429","232.299","241.761","230.829","141.45K","0.93%"
"Mar 28, 2021","232.278","221.055","232.756","217.660","131.99K","5.08%"
"Mar 27, 2021","221.039","221.409","223.509","214.027","178.96K","-0.17%"
"Mar 26, 2021","221.409","214.246","225.401","214.175","99.53K","3.34%"
"Mar 25, 2021","214.246","210.748","221.340","204.895","115.92K","1.59%"
"Mar 24, 2021","210.899","217.924","229.093","206.553","153.07K","-3.22%"
"Mar 23, 2021","217.924","216.815","224.842","211.694","149.13K","0.40%"
"Mar 22, 2021","217.062","231.663","233.117","217.045","123.89K","-6.35%"
"Mar 21, 2021","231.774","231.894","236.864","225.927","94.73K","-0.05%"
"Mar 20, 2021","231.894","231.288","237.269","230.642","89.01K","0.26%"
"Mar 19, 2021","231.288","228.177","235.592","224.080","114.16K","1.34%"
"Mar 18, 2021","228.220","236.256","240.150","228.220","126.62K","-3.40%"
"Mar 17, 2021","236.256","229.576","236.691","225.710","130.63K","2.91%"
"Mar 16, 2021","229.576","222.034","229.832","212.633","142.12K","3.40%"
"Mar 15, 2021","222.034","232.268","237.601","215.560","157.36K","-4.41%"
"Mar 14, 2021","232.275","238.966","240.560","229.124","143.51K","-2.81%"
"Mar 13, 2021","238.989","222.786","238.989","218.131","129.58K","7.26%"
"Mar 12, 2021","222.810","221.244","225.709","215.620","116.63K","0.71%"
"Mar 11, 2021","221.244","220.084","225.783","212.875","129.16K","0.37%"
"Mar 10, 2021","220.429","224.844","227.183","215.050","135.87K","-2.00%"
"Mar 09, 2021","224.918","220.914","228.711","218.314","146.02K","1.88%"
"Mar 08, 2021","220.767","208.761","220.985","204.045","156.22K","5.75%"
"Mar 07, 2021","208.761","204.614","210.031","202.500","118.64K","1.99%"
"Mar 06, 2021","204.691","205.938","208.039","198.448","140.69K","-0.61%"
"Mar 05, 2021","205.938","217.462","217.472","202.938","149.60K","-5.30%"
"Mar 04, 2021","217.462","219.126","223.509","210.018","153.14K","-0.76%"
"Mar 03, 2021","219.126","220.326","228.818","216.029","161.99K","-0.75%"
"Mar 02, 2021","220.779","230.252","232.346","211.363","133.07K","-4.11%"
"Mar 01, 2021","230.232","218.309","230.232","210.043","179.58K","5.69%"
"Feb 28, 2021","217.832","209.165","226.785","198.732","247.02K","4.14%"
"Feb 27, 2021","209.165","204.269","223.027","203.849","183.68K","2.40%"
"Feb 26, 2021","204.269","198.058","217.485","193.826","212.00K","3.66%"
"Feb 25, 2021","197.064","204.542","218.389","196.259","185.59K","-3.63%"
"Feb 24, 2021","204.478","220.909","225.182","198.171","282.22K","-7.44%"
"Feb 23, 2021","220.915","224.359","225.455","171.394","426.89K","-1.53%"
"Feb 22, 2021","224.359","247.182","248.333","190.293","359.87K","-9.23%"
"Feb 21, 2021","247.182","255.678","260.687","243.825","178.70K","-3.33%"
"Feb 20, 2021","255.685","282.089","288.318","245.846","259.30K","-9.33%"
"Feb 19, 2021","282.001","261.167","283.477","252.759","209.45K","7.94%"
"Feb 18, 2021","261.263","271.827","275.671","252.059","226.35K","-3.88%"
"Feb 17, 2021","271.812","221.829","273.685","221.242","312.66K","22.53%"
"Feb 16, 2021","221.829","228.248","234.339","210.998","208.84K","-2.78%"
"Feb 15, 2021","228.171","230.000","233.992","203.672","282.42K","-0.85%"
"Feb 14, 2021","230.126","241.513","243.017","223.500","269.58K","-4.71%"
"Feb 13, 2021","241.513","201.022","253.933","198.117","459.22K","20.14%"
"Feb 12, 2021","201.031","190.361","215.484","190.357","323.81K","5.61%"
"Feb 11, 2021","190.361","175.775","192.079","170.883","308.30K","8.28%"
"Feb 10, 2021","175.805","169.372","183.169","165.486","229.58K","3.80%"
"Feb 09, 2021","169.372","163.071","174.388","158.438","185.29K","3.86%"
"Feb 08, 2021","163.071","150.524","163.739","147.451","168.05K","8.30%"
"Feb 07, 2021","150.568","152.218","155.905","147.472","169.65K","-1.08%"
"Feb 06, 2021","152.218","155.353","158.028","152.135","134.90K","-2.02%"
"Feb 05, 2021","155.353","148.378","155.388","147.625","160.71K","4.70%"
"Feb 04, 2021","148.382","154.774","155.388","148.073","148.97K","-4.13%"
"Feb 03, 2021","154.774","151.217","155.082","151.056","143.54K","2.35%"
"Feb 02, 2021","151.217","143.455","151.942","142.971","143.55K","5.41%"
"Feb 01, 2021","143.455","137.932","146.131","135.713","179.29K","4.00%"
"Jan 31, 2021","137.939","139.359","140.365","132.329","134.32K","-1.02%"
"Jan 30, 2021","139.359","140.308","142.079","136.469","138.96K","-0.69%"
"Jan 29, 2021","140.327","135.486","150.161","132.251","266.23K","3.61%"
"Jan 28, 2021","135.436","125.542","139.848","123.758","269.11K","7.88%"
"Jan 27, 2021","125.542","137.892","138.176","125.172","187.68K","-8.96%"
"Jan 26, 2021","137.893","137.101","140.498","133.368","165.26K","0.56%"
"Jan 25, 2021","137.122","138.076","145.265","136.875","162.38K","-0.68%"
"Jan 24, 2021","138.065","138.899","142.717","134.398","136.07K","-0.57%"
"Jan 23, 2021","138.855","135.875","141.334","134.047","153.82K","2.19%"
"Jan 22, 2021","135.875","130.500","140.903","122.227","244.36K","4.12%"
"Jan 21, 2021","130.500","152.930","153.037","128.670","274.30K","-14.67%"
"Jan 20, 2021","152.944","157.271","160.662","146.331","192.43K","-2.76%"
"Jan 19, 2021","157.290","156.859","165.131","152.604","253.89K","0.27%"
"Jan 18, 2021","156.859","159.801","160.619","150.615","202.48K","-1.79%"
"Jan 17, 2021","159.724","155.623","164.089","150.109","210.85K","2.64%"
"Jan 16, 2021","155.623","157.235","161.874","152.750","164.27K","-1.04%"
"Jan 15, 2021","157.260","163.634","167.606","147.646","193.97K","-3.90%"
"Jan 14, 2021","163.634","171.487","171.859","160.932","205.97K","-4.62%"
"Jan 13, 2021","171.563","158.580","173.151","152.386","260.11K","8.18%"
"Jan 12, 2021","158.585","157.994","173.749","153.991","432.93K","0.37%"
"Jan 11, 2021","158.001","185.067","185.542","142.632","795.90K","-14.67%"
"Jan 10, 2021","185.169","147.162","189.804","147.148","554.70K","25.83%"
"Jan 09, 2021","147.162","142.109","148.611","139.230","203.40K","3.55%"
"Jan 08, 2021","142.117","142.702","150.197","135.604","274.43K","-0.39%"
"Jan 07, 2021","142.676","142.156","152.756","139.530","343.98K","0.37%"
"Jan 06, 2021","142.156","135.908","142.220","132.645","228.15K","4.60%"
"Jan 05, 2021","135.908","133.556","139.533","129.039","248.72K","1.76%"
"Jan 04, 2021","133.556","138.115","143.961","128.394","280.36K","-3.26%"
"Jan 03, 2021","138.063","143.310","144.913","131.625","344.69K","-3.66%"
"Jan 02, 2021","143.310","135.604","144.681","128.593","483.26K","5.68%"
"Jan 01, 2021","135.611","156.415","168.942","130.419","436.11K","-13.30%"
"Dec 31, 2020","156.415","159.676","161.308","155.433","121.71K","-2.06%"
"Dec 30, 2020","159.712","161.500","163.928","157.724","125.82K","-1.16%"
"Dec 29, 2020","161.588","166.507","167.284","155.238","150.45K","-2.93%"
"Dec 28, 2020","166.468","156.944","168.384","156.536","148.37K","6.07%"
"Dec 27, 2020","156.944","167.935","171.000","156.229","215.08K","-6.53%"
"Dec 26, 2020","167.908","159.132","168.082","158.929","170.17K","5.50%"
"Dec 25, 2020","159.147","156.760","160.870","152.691","147.08K","1.51%"
"Dec 24, 2020","156.778","150.842","158.545","146.595","205.63K","3.94%"
"Dec 23, 2020","150.835","156.551","168.923","148.374","292.09K","-3.68%"
"Dec 22, 2020","156.596","145.806","157.484","143.861","134.16K","7.40%"
"Dec 21, 2020","145.806","152.380","153.471","142.665","148.74K","-4.31%"
"Dec 20, 2020","152.375","154.816","156.825","151.095","124.17K","-1.55%"
"Dec 19, 2020","154.775","154.598","157.994","153.855","137.07K","0.05%"
"Dec 18, 2020","154.693","160.375","160.375","153.238","177.53K","-3.54%"
"Dec 17, 2020","160.375","158.975","163.320","154.430","266.89K","0.88%"
"Dec 16, 2020","158.975","150.663","159.293","147.464","214.79K","5.50%"
"Dec 15, 2020","150.684","152.553","155.599","150.654","157.54K","-1.23%"
"Dec 14, 2020","152.553","152.069","157.641","150.644","206.06K","0.33%"
"Dec 13, 2020","152.057","146.608","152.057","143.930","140.60K","3.67%"
"Dec 12, 2020","146.672","141.285","149.482","141.285","198.85K","3.81%"
"Dec 11, 2020","141.285","133.613","142.231","129.955","128.26K","5.69%"
"Dec 10, 2020","133.679","132.457","134.944","129.536","83.01K","0.90%"
"Dec 09, 2020","132.491","135.864","135.864","127.263","115.72K","-2.48%"
"Dec 08, 2020","135.864","138.711","143.008","132.980","147.55K","-2.11%"
"Dec 07, 2020","138.786","134.930","144.047","134.153","199.58K","2.86%"
"Dec 06, 2020","134.930","133.366","135.258","128.408","94.34K","1.17%"
"Dec 05, 2020","133.376","126.811","133.376","124.325","71.68K","5.18%"
"Dec 04, 2020","126.811","133.121","135.417","126.602","112.71K","-4.74%"
"Dec 03, 2020","133.121","127.893","133.570","126.317","86.12K","4.15%"
"Dec 02, 2020","127.819","125.642","129.195","124.308","87.71K","1.76%"
"Dec 01, 2020","125.611","130.367","132.539","121.046","138.17K","-3.63%"
"Nov 30, 2020","130.345","123.249","130.345","121.507","114.37K","5.75%"
"Nov 29, 2020","123.256","121.279","125.081","118.545","107.67K","1.72%"
"Nov 28, 2020","121.175","116.098","123.782","113.106","131.02K","4.37%"
"Nov 27, 2020","116.098","117.738","120.214","110.770","168.05K","-1.39%"
"Nov 26, 2020","117.738","128.210","130.569","107.303","263.95K","-8.20%"
"Nov 25, 2020","128.248","134.260","137.418","125.348","219.09K","-4.48%"
"Nov 24, 2020","134.260","128.563","140.274","125.579","275.89K","4.43%"
"Nov 23, 2020","128.563","122.216","129.665","121.241","166.10K","5.19%"
"Nov 22, 2020","122.216","127.444","128.558","118.130","163.25K","-4.10%"
"Nov 21, 2020","127.444","119.443","128.574","118.520","147.22K","6.70%"
"Nov 20, 2020","119.443","116.815","121.506","116.806","120.08K","2.25%"
"Nov 19, 2020","116.815","120.007","120.030","113.874","127.12K","-2.66%"
"Nov 18, 2020","120.007","121.880","122.898","116.136","142.02K","-1.53%"
"Nov 17, 2020","121.870","114.527","121.977","114.115","119.28K","6.44%"
"Nov 16, 2020","114.496","111.936","116.634","111.033","99.71K","2.29%"
"Nov 15, 2020","111.936","114.499","115.256","110.449","96.81K","-2.17%"
"Nov 14, 2020","114.420","110.522","114.879","110.059","163.92K","3.53%"
"Nov 13, 2020","110.522","108.577","111.678","108.140","91.00K","1.81%"
"Nov 12, 2020","108.554","109.656","110.974","106.771","113.00K","-1.01%"
"Nov 11, 2020","109.656","112.639","114.412","109.642","86.03K","-2.65%"
"Nov 10, 2020","112.639","112.316","114.476","111.179","79.61K","0.29%"
"Nov 09, 2020","112.311","113.716","115.549","108.160","119.43K","-1.18%"
"Nov 08, 2020","113.653","105.916","113.823","104.721","108.46K","7.32%"
"Nov 07, 2020","105.903","113.504","119.603","104.483","176.41K","-6.74%"
"Nov 06, 2020","113.559","113.580","116.980","111.291","139.84K","-0.02%"
"Nov 05, 2020","113.580","112.104","114.856","105.428","160.46K","1.26%"
"Nov 04, 2020","112.171","116.799","117.285","110.650","119.34K","-3.92%"
"Nov 03, 2020","116.746","114.711","117.007","111.069","108.55K","1.77%"
"Nov 02, 2020","114.711","123.151","124.466","112.731","119.50K","-6.85%"
"Nov 01, 2020","123.144","123.676","123.872","119.919","70.08K","-0.43%"
"Oct 31, 2020","123.676","120.199","125.047","118.773","116.79K","2.86%"
"Oct 30, 2020","120.234","120.434","121.350","114.708","132.46K","-0.12%"
"Oct 29, 2020","120.378","123.140","124.569","118.863","131.22K","-2.26%"
"Oct 28, 2020","123.167","130.433","132.052","121.161","131.76K","-5.57%"
"Oct 27, 2020","130.433","128.345","134.764","128.279","135.96K","1.62%"
"Oct 26, 2020","128.348","127.419","135.741","126.177","158.18K","0.73%"
"Oct 25, 2020","127.419","126.265","130.763","123.473","101.12K","1.05%"
"Oct 24, 2020","126.092","124.316","126.953","122.915","87.41K","1.44%"
"Oct 23, 2020","124.307","124.701","124.701","119.396","107.63K","-0.32%"
"Oct 22, 2020","124.701","119.050","126.632","116.951","146.35K","4.75%"
"Oct 21, 2020","119.050","115.272","124.371","114.314","163.71K","3.28%"
"Oct 20, 2020","115.273","121.577","124.127","114.424","165.63K","-5.19%"
"Oct 19, 2020","121.577","120.707","125.472","118.742","133.04K","0.72%"
"Oct 18, 2020","120.707","117.057","120.743","115.737","87.45K","3.12%"
"Oct 17, 2020","117.052","117.691","119.140","115.756","108.84K","-0.57%"
"Oct 16, 2020","117.725","127.862","129.213","113.145","193.82K","-7.93%"
"Oct 15, 2020","127.862","126.692","129.624","121.543","146.15K","0.92%"
"Oct 14, 2020","126.692","126.920","132.257","123.446","185.73K","-0.14%"
"Oct 13, 2020","126.865","127.668","129.635","122.663","211.58K","-0.63%"
"Oct 12, 2020","127.668","124.434","133.638","123.629","309.98K","2.60%"
"Oct 11, 2020","124.434","114.913","124.610","114.330","199.56K","8.31%"
"Oct 10, 2020","114.884","114.834","117.585","114.146","154.57K","0.05%"
"Oct 09, 2020","114.824","110.461","116.858","107.540","225.94K","3.95%"
"Oct 08, 2020","110.461","109.050","111.520","106.487","230.03K","1.30%"
"Oct 07, 2020","109.044","105.623","111.324","101.085","229.40K","3.23%"
"Oct 06, 2020","105.636","112.077","113.380","104.472","260.49K","-5.75%"
"Oct 05, 2020","112.077","104.924","113.218","103.630","271.39K","6.77%"
"Oct 04, 2020","104.968","103.027","108.585","100.895","140.70K","1.93%"
"Oct 03, 2020","102.985","101.090","103.525","100.165","150.97K","1.87%"
"Oct 02, 2020","101.094","103.165","104.603","93.130","313.40K","-1.99%"
"Oct 01, 2020","103.145","108.019","112.673","101.051","341.14K","-4.54%"
"Sep 30, 2020","108.047","99.934","109.504","97.319","244.38K","8.12%"
"Sep 29, 2020","99.934","94.380","100.628","93.822","112.59K","5.88%"
"Sep 28, 2020","94.380","96.534","98.082","94.078","109.52K","-2.23%"
"Sep 27, 2020","96.534","94.211","99.153","93.113","121.10K","2.45%"
"Sep 26, 2020","94.228","92.130","95.036","91.665","75.88K","2.29%"
"Sep 25, 2020","92.121","91.511","93.392","89.976","102.17K","0.75%"
"Sep 24, 2020","91.431","86.442","91.811","86.047","108.45K","5.77%"
"Sep 23, 2020","86.442","91.763","93.223","85.806","78.53K","-5.80%"
"Sep 22, 2020","91.763","88.194","94.691","86.165","85.59K","4.04%"
"Sep 21, 2020","88.199","91.579","93.575","84.655","98.45K","-3.69%"
"Sep 20, 2020","91.579","93.524","93.825","89.845","51.42K","-2.08%"
"Sep 19, 2020","93.524","91.524","94.274","90.710","52.00K","2.19%"
"Sep 18, 2020","91.524","91.872","93.793","90.424","74.16K","-0.37%"
"Sep 17, 2020","91.860","87.821","93.055","87.007","114.76K","4.60%"
"Sep 16, 2020","87.821","90.521","92.019","86.841","93.52K","-2.98%"
"Sep 15, 2020","90.515","90.699","91.587","87.271","116.72K","-0.20%"
"Sep 14, 2020","90.699","85.408","91.196","83.747","99.73K","6.19%"
"Sep 13, 2020","85.408","86.060","89.241","84.531","102.96K","-0.77%"
"Sep 12, 2020","86.074","83.629","86.409","82.548","80.39K","2.91%"
"Sep 11, 2020","83.641","85.073","85.296","82.376","86.45K","-1.68%"
"Sep 10, 2020","85.073","83.978","85.881","83.494","83.82K","1.30%"
"Sep 09, 2020","83.978","83.603","85.375","81.944","94.11K","0.45%"
"Sep 08, 2020","83.603","82.192","84.333","78.454","128.30K","1.72%"
"Sep 07, 2020","82.192","79.914","82.553","76.357","108.16K","2.85%"
"Sep 06, 2020","79.914","77.467","80.903","75.075","128.73K","3.16%"
"Sep 05, 2020","77.463","82.057","83.235","73.967","179.52K","-5.60%"
"Sep 04, 2020","82.057","77.082","83.327","76.357","195.81K","6.45%"
"Sep 03, 2020","77.082","91.032","91.334","75.662","180.95K","-15.32%"
"Sep 02, 2020","91.032","96.895","97.308","88.017","216.01K","-6.05%"
"Sep 01, 2020","96.895","93.050","97.583","91.562","223.63K","4.13%"
"Aug 31, 2020","93.050","95.859","96.228","93.027","191.77K","-2.93%"
"Aug 30, 2020","95.859","92.536","95.960","92.507","186.30K","3.59%"
"Aug 29, 2020","92.536","94.191","95.524","92.205","190.60K","-1.76%"
"Aug 28, 2020","94.191","89.401","95.061","88.538","217.19K","5.36%"
"Aug 27, 2020","89.401","88.752","90.405","85.737","254.43K","0.73%"
"Aug 26, 2020","88.752","88.499","89.682","87.113","221.69K","0.28%"
"Aug 25, 2020","88.501","93.747","93.886","85.802","207.61K","-5.60%"
"Aug 24, 2020","93.749","91.284","94.258","90.239","51.57K","2.70%"
"Aug 23, 2020","91.284","94.540","94.831","90.615","43.07K","-3.47%"
"Aug 22, 2020","94.562","92.171","94.901","88.724","92.34K","2.60%"
"Aug 21, 2020","92.169","101.466","105.820","92.096","179.85K","-9.16%"
"Aug 20, 2020","101.461","91.308","101.461","91.276","105.50K","11.17%"
"Aug 19, 2020","91.266","93.434","94.326","88.964","86.52K","-2.32%"
"Aug 18, 2020","93.434","93.411","97.051","91.599","98.02K","0.02%"
"Aug 17, 2020","93.411","91.097","95.010","89.515","57.94K","2.54%"
"Aug 16, 2020","91.097","89.864","91.212","88.049","41.56K","1.37%"
"Aug 15, 2020","89.864","91.413","91.570","89.365","56.62K","-1.67%"
"Aug 14, 2020","91.386","91.893","93.148","89.830","59.65K","-0.54%"
"Aug 13, 2020","91.882","89.556","92.100","86.330","55.35K","2.60%"
"Aug 12, 2020","89.556","87.366","89.758","84.363","53.54K","2.51%"
"Aug 11, 2020","87.366","93.776","94.833","84.461","69.23K","-6.84%"
"Aug 10, 2020","93.777","92.986","94.419","89.839","72.88K","0.85%"
"Aug 09, 2020","92.985","94.918","94.955","92.350","54.38K","-2.04%"
"Aug 08, 2020","94.918","93.984","95.177","91.841","70.87K","1.01%"
"Aug 07, 2020","93.967","95.499","95.519","90.662","162.41K","-1.60%"
"Aug 06, 2020","95.499","90.365","96.567","88.398","149.86K","5.68%"
"Aug 05, 2020","90.367","87.346","90.639","86.119","109.82K","3.48%"
"Aug 04, 2020","87.327","89.032","89.918","85.454","94.88K","-1.92%"
"Aug 03, 2020","89.032","85.046","89.633","84.088","121.73K","4.69%"
"Aug 02, 2020","85.046","89.636","90.946","78.824","165.60K","-5.12%"
"Aug 01, 2020","89.636","84.565","90.034","83.439","133.05K","5.99%"
"Jul 31, 2020","84.567","80.990","84.681","80.416","95.90K","4.42%"
"Jul 30, 2020","80.990","79.146","82.540","78.500","93.32K","2.33%"
"Jul 29, 2020","79.146","81.224","82.710","78.994","162.78K","-2.56%"
"Jul 28, 2020","81.224","78.412","83.246","78.384","199.25K","3.59%"
"Jul 27, 2020","78.412","78.140","79.477","75.096","172.46K","0.35%"
"Jul 26, 2020","78.140","73.592","78.161","73.137","110.13K","6.18%"
"Jul 25, 2020","73.592","71.621","73.930","71.545","90.63K","2.72%"
"Jul 24, 2020","71.645","73.041","73.041","71.365","93.29K","-1.91%"
"Jul 23, 2020","73.041","71.421","74.027","70.778","113.56K","2.27%"
"Jul 22, 2020","71.421","69.683","71.506","69.320","102.19K","2.49%"
"Jul 21, 2020","69.683","69.326","71.641","69.134","100.78K","0.52%"
"Jul 20, 2020","69.326","68.864","70.278","68.771","78.61K","0.67%"
"Jul 19, 2020","68.864","68.374","69.015","67.734","70.56K","0.72%"
"Jul 18, 2020","68.374","67.629","69.174","67.057","66.05K","1.10%"
"Jul 17, 2020","67.629","67.689","68.327","67.070","82.08K","-0.08%"
"Jul 16, 2020","67.683","70.599","71.526","66.626","135.88K","-4.13%"
"Jul 15, 2020","70.599","67.888","72.423","67.456","120.15K","3.99%"
"Jul 14, 2020","67.891","69.224","69.231","66.904","97.69K","-1.93%"
"Jul 13, 2020","69.229","69.302","69.991","67.810","127.79K","-0.11%"
"Jul 12, 2020","69.302","68.724","70.221","68.102","136.89K","0.85%"
"Jul 11, 2020","68.718","67.316","69.765","67.129","135.32K","2.08%"
"Jul 10, 2020","67.316","67.284","68.358","65.239","138.08K","0.05%"
"Jul 09, 2020","67.284","66.252","69.219","65.076","113.28K","1.54%"
"Jul 08, 2020","66.265","64.648","67.407","64.215","74.73K","2.50%"
"Jul 07, 2020","64.648","64.947","65.041","63.693","58.40K","-0.46%"
"Jul 06, 2020","64.946","63.372","64.967","62.797","67.44K","2.48%"
"Jul 05, 2020","63.372","64.193","64.587","61.444","62.10K","-1.28%"
"Jul 04, 2020","64.193","62.807","64.794","62.618","67.41K","2.21%"
"Jul 03, 2020","62.807","65.252","65.691","62.620","85.39K","-3.75%"
"Jul 02, 2020","65.253","64.552","66.655","62.640","68.71K","1.09%"
"Jul 01, 2020","64.552","63.621","64.775","63.295","42.10K","1.46%"
"Jun 30, 2020","63.621","64.159","64.592","63.334","42.26K","-0.84%"
"Jun 29, 2020","64.159","63.416","64.796","62.553","46.46K","1.17%"
"Jun 28, 2020","63.417","62.129","63.617","61.835","56.53K","2.07%"
"Jun 27, 2020","62.129","64.042","64.351","60.366","76.51K","-2.99%"
"Jun 26, 2020","64.042","64.343","64.570","63.085","72.52K","-0.47%"
"Jun 25, 2020","64.343","64.911","65.095","63.320","84.85K","-0.88%"
"Jun 24, 2020","64.911","66.843","67.357","64.075","93.72K","-2.91%"
"Jun 23, 2020","66.855","66.065","67.249","65.443","118.32K","1.20%"
"Jun 22, 2020","66.061","64.538","66.846","64.439","72.81K","2.36%"
"Jun 21, 2020","64.538","64.134","65.009","63.909","33.75K","0.63%"
"Jun 20, 2020","64.134","64.221","64.508","63.524","33.84K","-0.13%"
"Jun 19, 2020","64.220","64.929","65.301","63.478","40.69K","-1.10%"
"Jun 18, 2020","64.932","65.138","65.820","64.340","37.43K","-0.32%"
"Jun 17, 2020","65.138","65.996","66.899","64.743","37.87K","-1.30%"
"Jun 16, 2020","65.996","64.643","66.020","64.311","42.49K","2.09%"
"Jun 15, 2020","64.643","65.491","65.720","61.981","51.42K","-1.30%"
"Jun 14, 2020","65.494","66.470","66.475","64.664","32.04K","-1.46%"
"Jun 13, 2020","66.466","65.664","66.473","65.021","30.20K","1.22%"
"Jun 12, 2020","65.664","63.791","66.460","63.090","43.98K","2.94%"
"Jun 11, 2020","63.791","69.648","69.976","63.309","66.60K","-8.41%"
"Jun 10, 2020","69.648","68.064","69.724","67.398","35.78K","2.33%"
"Jun 09, 2020","68.064","68.209","68.629","67.358","38.15K","-0.26%"
"Jun 08, 2020","68.240","66.416","68.278","66.313","49.50K","2.75%"
"Jun 07, 2020","66.416","67.658","68.085","64.756","36.32K","-1.84%"
"Jun 06, 2020","67.658","67.439","68.065","66.970","40.53K","0.32%"
"Jun 05, 2020","67.440","68.103","69.105","67.276","44.01K","-0.97%"
"Jun 04, 2020","68.103","67.126","68.716","65.680","71.47K","1.45%"
"Jun 03, 2020","67.126","66.651","68.159","66.094","110.27K","0.73%"
"Jun 02, 2020","66.641","67.573","70.106","63.892","160.15K","-1.38%"
"Jun 01, 2020","67.573","65.001","68.287","63.395","149.28K","3.96%"
"May 31, 2020","65.001","68.328","68.570","64.235","152.13K","-4.87%"
"May 30, 2020","68.328","66.038","68.671","65.336","124.22K","3.47%"
"May 29, 2020","66.038","67.158","67.796","65.843","138.01K","-1.67%"
"May 28, 2020","67.158","64.396","67.501","63.191","116.76K","4.29%"
"May 27, 2020","64.396","61.913","65.527","61.455","107.45K","4.01%"
"May 26, 2020","61.913","61.466","62.360","60.862","103.18K","0.73%"
"May 25, 2020","61.466","60.832","62.385","60.163","93.17K","1.04%"
"May 24, 2020","60.832","63.457","63.659","60.832","95.52K","-4.14%"
"May 23, 2020","63.457","62.923","64.959","62.631","101.86K","0.86%"
"May 22, 2020","62.914","61.601","63.520","61.112","96.81K","2.13%"
"May 21, 2020","61.601","64.659","65.035","60.095","118.51K","-4.72%"
"May 20, 2020","64.654","66.687","67.027","63.691","88.42K","-3.05%"
"May 19, 2020","66.687","66.895","67.563","65.093","110.54K","-0.31%"
"May 18, 2020","66.895","65.072","67.670","65.061","92.90K","2.80%"
"May 17, 2020","65.072","65.355","67.157","64.710","101.83K","-0.43%"
"May 16, 2020","65.355","62.721","65.817","62.114","86.13K","4.20%"
"May 15, 2020","62.721","65.248","65.726","62.473","96.47K","-3.87%"
"May 14, 2020","65.248","64.729","65.637","62.799","121.27K","0.80%"
"May 13, 2020","64.729","61.148","65.900","61.039","101.86K","5.86%"
"May 12, 2020","61.148","59.210","61.813","58.922","93.60K","3.26%"
